citing_id,cited_id
doi:10.1137/21m142188x,arxiv:1707.05016
doi:10.1137/21m142188x,arxiv:cs/9910001
doi:10.1137/21m142188x,doi:10.1016/j.apal.2004.01.007
doi:10.1137/21m142188x,doi:10.1145/1101821.1101823
doi:10.1137/21m142188x,doi:10.1145/3486655
doi:10.1137/21m1435823,arxiv:0704.1678
doi:10.1137/21m1435823,arxiv:1103.2709
doi:10.1137/22m1513721,arxiv:quant-ph/0301023
doi:10.1137/22m1513721,doi:10.1109/focs.2017.46
doi:10.1137/22m1513721,doi:10.1145/2491533.2491549
doi:10.1137/22m1513721,doi:10.22331/q-2019-09-30-189
doi:10.1137/22m153851x,arxiv:1107.3127
doi:10.1137/22m153851x,arxiv:2111.07483
doi:10.1137/22m153851x,doi:10.1109/focs.2015.67
doi:10.1137/22m153851x,doi:10.1145/28395.28404
doi:10.1137/s0097539792228228,doi:10.1007/s001530050069
doi:10.1139/cjp-2023-0260,arxiv:0804.3401
doi:10.1139/cjp-2023-0260,arxiv:0905.1300
doi:10.1139/cjp-2023-0260,arxiv:quant-ph/0511020
doi:10.1139/cjp-2023-0260,doi:10.1017/cbo9780511804090
doi:10.1139/cjp-2023-0260,doi:10.1561/0400000068
doi:10.1139/cjp-2023-0260,doi:10.4086/toc.2015.v011a003
doi:10.1142/s0129054120500069,arxiv:cs/9910001
doi:10.1142/s0129054120500069,doi:10.1145/3051095
doi:10.1142/s0218196715400019,doi:10.1017/cbo9780511804090
doi:10.1142/s0218196722500096,arxiv:1210.6893
doi:10.1142/s0218196722500096,arxiv:1704.01914
doi:10.1142/s0218196722500096,doi:10.1145/322033.322037
doi:10.1142/s0219061318500125,doi:10.1016/j.apal.2008.04.001
doi:10.1142/s0219749913500019,arxiv:cs/0102013
doi:10.1142/s0219749913500019,doi:10.1017/cbo9780511804090
doi:10.1142/s0219749923500478,doi:10.1016/j.laa.2017.12.020
doi:10.1142/s2010324721400075,arxiv:quant-ph/0303041
doi:10.1142/s2010324721400075,doi:10.1070/im2003v067n01abeh000422
doi:10.1145/1066100.1066102,doi:10.1145/322123.322137
doi:10.1145/1066100.1066102,doi:10.1145/322186.322198
doi:10.1145/1066100.1066102,doi:10.1145/357073.357079
doi:10.1145/1120582.1120584,doi:10.1137/s0097539700376676
doi:10.1145/1250790.1250867,doi:10.1007/s00037-006-0212-7
doi:10.1145/1250790.1250867,doi:10.1145/502090.502097
doi:10.1145/1328897.1328461,doi:10.1007/11690634_7
doi:10.1145/1328897.1328461,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/1328897.1328461,doi:10.1007/978-3-540-69738-1_8
doi:10.1145/1328897.1328461,doi:10.1145/1066100.1066102
doi:10.1145/1328897.1328461,doi:10.1145/357073.357079
doi:10.1145/1594834.1480933,doi:10.2168/lmcs-3(3:1)2007
doi:10.1145/1707801.1706325,doi:10.1016/j.entcs.2006.11.037
doi:10.1145/1707801.1706325,doi:10.1145/322186.322198
doi:10.1145/1707801.1706325,doi:10.1145/357073.357079
doi:10.1145/174130.174138,doi:10.1145/6490.6503
doi:10.1145/1754399.1754401,doi:10.1145/174130.174138
doi:10.1145/1754399.1754401,doi:10.1145/28395.28404
doi:10.1145/2049697.2049700,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/2049697.2049700,doi:10.1007/978-3-540-70545-1_36
doi:10.1145/2049697.2049700,doi:10.1007/978-3-642-03237-0_14
doi:10.1145/2049697.2049700,doi:10.1007/s001650050057
doi:10.1145/2049697.2049700,doi:10.1137/0207005
doi:10.1145/2049697.2049700,doi:10.1145/200836.200838
doi:10.1145/2160910.2160911,doi:10.1145/1066100.1066102
doi:10.1145/2187671.2187678,doi:10.1145/174644.174651
doi:10.1145/2213977.2214006,arxiv:1104.4746
doi:10.1145/2213977.2214006,arxiv:1305.4581
doi:10.1145/2487241.2487246,doi:10.1145/333979.333987
doi:10.1145/2487241.2487246,doi:10.1145/876638.876643
doi:10.1145/2487241.2487246,doi:10.2168/lmcs-3(3:1)2007
doi:10.1145/2491533.2491549,arxiv:0907.4737
doi:10.1145/2491533.2491549,arxiv:1102.0770
doi:10.1145/2491533.2491549,arxiv:1207.0550
doi:10.1145/2491956.2462169,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/2491956.2462169,doi:10.1007/978-3-540-70545-1_36
doi:10.1145/2491956.2462169,doi:10.1016/j.scico.2010.07.004
doi:10.1145/2491956.2462169,doi:10.1145/2160910.2160911
doi:10.1145/2559903,doi:10.1016/s0019-9958(82)90382-5
doi:10.1145/2559903,doi:10.1145/28395.28404
doi:10.1145/2594291.2594325,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/2594291.2594325,doi:10.1016/j.scico.2010.07.004
doi:10.1145/2594291.2594325,doi:10.1145/2491956.2462169
doi:10.1145/2603088.2603142,arxiv:1307.5592
doi:10.1145/2603088.2603142,doi:10.1109/lics.2010.24
doi:10.1145/2897518.2897644,arxiv:0910.4266
doi:10.1145/2897518.2897644,arxiv:1206.0717
doi:10.1145/2897518.2897644,arxiv:1306.0630
doi:10.1145/2897518.2897644,doi:10.1109/focs.2011.75
doi:10.1145/2897518.2897644,doi:10.1145/1250790.1250867
doi:10.1145/2897518.2897644,doi:10.1145/502090.502097
doi:10.1145/2980983.2908125,arxiv:1411.3967
doi:10.1145/2980983.2908125,doi:10.1007/11690634_7
doi:10.1145/2980983.2908125,doi:10.1007/978-3-540-70545-1_36
doi:10.1145/2980983.2908125,doi:10.1145/2491956.2462169
doi:10.1145/2980983.2908125,doi:10.1145/2594291.2594325
doi:10.1145/3013516,arxiv:cs/0111062
doi:10.1145/3016078.2851165,doi:10.1007/978-3-319-19249-9_19
doi:10.1145/3016078.2851165,doi:10.1145/1993316.1993521
doi:10.1145/3051095,arxiv:1001.5019
doi:10.1145/3051095,arxiv:1504.04115
doi:10.1145/3051095,arxiv:cs/9910001
doi:10.1145/3055399.3055401,arxiv:1004.3165
doi:10.1145/3055399.3055401,arxiv:1505.03110
doi:10.1145/3055399.3055472,arxiv:1511.07860
doi:10.1145/3055399.3055472,doi:10.1002/rsa.3240040202
doi:10.1145/3055399.3055472,doi:10.1002/rsa.3240040203
doi:10.1145/3055399.3055472,doi:10.1007/s00037-006-0212-7
doi:10.1145/3055399.3055472,doi:10.1109/focs.2009.55
doi:10.1145/3055399.3055472,doi:10.1145/1250790.1250867
doi:10.1145/3055399.3055472,doi:10.1145/502090.502097
doi:10.1145/3093333.3009874,arxiv:1411.3967
doi:10.1145/3110277,doi:10.2168/lmcs-6(4:5)2010
doi:10.1145/3143805,arxiv:cs/9910001
doi:10.1145/3158091,arxiv:1603.06850
doi:10.1145/3158098,doi:10.1145/1066100.1066102
doi:10.1145/3158098,doi:10.1145/2491956.2462169
doi:10.1145/3158098,doi:10.1145/3140568
doi:10.1145/3158098,doi:10.1145/357073.357079
doi:10.1145/3158099,doi:10.1145/2487241.2487246
doi:10.1145/3158111,doi:10.23638/lmcs-13(4:1)2017
doi:10.1145/3158114,doi:10.1145/3140568
doi:10.1145/3158119,doi:10.1145/1040305.1040315
doi:10.1145/3158127,doi:10.1145/1594834.1480933
doi:10.1145/3158127,doi:10.2168/lmcs-3(3:1)2007
doi:10.1145/3158139,arxiv:1411.3967
doi:10.1145/3158139,doi:10.1145/1594834.1480933
doi:10.1145/3174801,doi:10.1145/2160910.2160911
doi:10.1145/3174801,doi:10.1145/2187671.2187678
doi:10.1145/3188745.3188784,arxiv:0809.2093
doi:10.1145/3188745.3188784,arxiv:1311.1616
doi:10.1145/3188745.3188784,doi:10.1109/focs.2011.75
doi:10.1145/3188745.3188784,doi:10.1145/1250790.1250867
doi:10.1145/3188745.3188784,doi:10.1145/2897518.2897644
doi:10.1145/3188745.3188784,doi:10.1145/3055399.3055472
doi:10.1145/3188745.3188784,doi:10.1145/502090.502097
doi:10.1145/3188745.3188840,arxiv:1704.03928
doi:10.1145/3188745.3188938,arxiv:1103.0534
doi:10.1145/3188745.3188938,arxiv:1212.4548
doi:10.1145/3188745.3188938,arxiv:1502.01063
doi:10.1145/3188745.3188938,doi:10.1145/2559903
doi:10.1145/3192366.3192414,doi:10.1145/3140568
doi:10.1145/3209108.3209136,arxiv:cs/9910001
doi:10.1145/3209108.3209136,doi:10.1145/3051095
doi:10.1145/3211968,doi:10.1007/978-3-540-70545-1_36
doi:10.1145/3211968,doi:10.1145/2049697.2049700
doi:10.1145/3276502,arxiv:1411.3967
doi:10.1145/3276502,doi:10.1145/3158139
doi:10.1145/3276502,doi:10.1145/3158141
doi:10.1145/3290359,doi:10.1145/2491956.2462169
doi:10.1145/3290359,doi:10.1145/2594291.2594325
doi:10.1145/3290359,doi:10.1145/3158098
doi:10.1145/3290362,doi:10.1145/3158091
doi:10.1145/3290379,doi:10.1007/978-3-540-70545-1_36
doi:10.1145/3290379,doi:10.1145/2049697.2049700
doi:10.1145/3290379,doi:10.1145/373243.375719
doi:10.1145/3293465,arxiv:1502.01063
doi:10.1145/3302504.3311793,arxiv:1807.08137
doi:10.1145/3305274,doi:10.1145/3013516
doi:10.1145/3313276.3316404,doi:10.1145/2559903
doi:10.1145/3338112,doi:10.1145/2049697.2049700
doi:10.1145/3338112,doi:10.1145/3211968
doi:10.1145/333979.333987,doi:10.1016/s0022-0000(75)80050-x
doi:10.1145/333979.333987,doi:10.1145/322033.322037
doi:10.1145/333979.333989,doi:10.1016/0304-3975(94)90055-8
doi:10.1145/333979.333989,doi:10.1145/151646.151650
doi:10.1145/333979.333989,doi:10.1145/186025.186051
doi:10.1145/333979.333989,doi:10.1145/258128.258212
doi:10.1145/333979.333989,doi:10.1145/6490.6494
doi:10.1145/3341692,doi:10.1145/1352582.1352591
doi:10.1145/3341709,doi:10.1017/s0956796818000151
doi:10.1145/3357713.3384269,arxiv:0804.3401
doi:10.1145/3357713.3384269,arxiv:1411.5729
doi:10.1145/3357713.3384318,arxiv:1504.04115
doi:10.1145/3357713.3384318,doi:10.1145/1101821.1101823
doi:10.1145/3357713.3384318,doi:10.1145/3051095
doi:10.1145/3357713.3384342,arxiv:1005.0418
doi:10.1145/3357713.3384342,arxiv:1109.1494
doi:10.1145/3357713.3384342,arxiv:1405.0189
doi:10.1145/3357713.3384342,arxiv:1407.6756
doi:10.1145/3360555,arxiv:1711.08847
doi:10.1145/3360555,doi:10.1145/3158122
doi:10.1145/3360577,doi:10.1145/177492.177725
doi:10.1145/3360577,doi:10.1145/3290379
doi:10.1145/3371103,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/3371103,doi:10.1145/2049697.2049700
doi:10.1145/3371103,doi:10.1145/3290359
doi:10.1145/3371105,doi:10.1145/3158122
doi:10.1145/3380809,doi:10.1007/978-3-319-63390-9_26
doi:10.1145/3383206,doi:10.2168/lmcs-11(4:11)2015
doi:10.1145/3383687,doi:10.4204/eptcs.119.8
doi:10.1145/3427955,doi:10.1145/333979.333987
doi:10.1145/3434289,doi:10.1145/3009837.3009884
doi:10.1145/3434336,doi:10.1145/2487241.2487246
doi:10.1145/3434336,doi:10.1145/3158099
doi:10.1145/3452021.3458814,arxiv:1103.0534
doi:10.1145/3452021.3458814,arxiv:1502.01063
doi:10.1145/3452021.3458814,arxiv:1703.08940
doi:10.1145/3452021.3458814,doi:10.1145/3188745.3188938
doi:10.1145/3462205,arxiv:2106.00664
doi:10.1145/3462205,doi:10.1017/s0956796818000151
doi:10.1145/3462205,doi:10.1145/3158099
doi:10.1145/3462673,doi:10.1145/333979.333989
doi:10.1145/3477082,doi:10.1017/s0956796818000151
doi:10.1145/3477082,doi:10.1145/2480359.2429134
doi:10.1145/3485493,doi:10.1145/3158141
doi:10.1145/3485522,doi:10.1145/2160910.2160911
doi:10.1145/3486655,arxiv:1405.2891
doi:10.1145/3486655,arxiv:1504.04115
doi:10.1145/3486655,arxiv:cs/9910001
doi:10.1145/3486655,doi:10.1016/j.apal.2004.01.007
doi:10.1145/3486655,doi:10.1145/3051095
doi:10.1145/3486655,doi:10.1145/3383206
doi:10.1145/3486655,doi:10.2168/lmcs-11(4:11)2015
doi:10.1145/3486655,doi:10.2168/lmcs-11(4:8)2015
doi:10.1145/3498701,doi:10.1145/3276502
doi:10.1145/3498707,doi:10.1145/3158091
doi:10.1145/3498707,doi:10.1145/3290362
doi:10.1145/3498721,arxiv:1907.13263
doi:10.1145/3498721,doi:10.1145/3338112
doi:10.1145/3498721,doi:10.1145/333979.333989
doi:10.1145/3498722,arxiv:1405.4028
doi:10.1145/3498722,arxiv:1603.08769
doi:10.1145/3498722,arxiv:1801.02367
doi:10.1145/3498722,doi:10.1007/978-3-030-44914-8_18
doi:10.1145/3498722,doi:10.1145/3158098
doi:10.1145/3502851,doi:10.1017/s0960129511000193
doi:10.1145/3519935.3520025,arxiv:1209.2408
doi:10.1145/3519935.3520025,arxiv:1404.3820
doi:10.1145/3519935.3520025,arxiv:1406.7535
doi:10.1145/3519935.3520025,arxiv:1411.7492
doi:10.1145/3519935.3520025,arxiv:1511.07136
doi:10.1145/3519935.3520025,arxiv:1911.06738
doi:10.1145/3519935.3520025,doi:10.4230/lipics.ccc.2016.32
doi:10.1145/3519935.3520025,doi:10.4230/lipics.ccc.2020.37
doi:10.1145/3519935.3520025,doi:10.4230/lipics.ccc.2021.11
doi:10.1145/3519939.3523713,doi:10.1145/2676726.2677011
doi:10.1145/3519939.3523713,doi:10.1145/343369.343378
doi:10.1145/3519939.3523713,doi:10.2168/lmcs-9(1:8)2013
doi:10.1145/3530258,arxiv:1411.5729
doi:10.1145/3530258,doi:10.1145/174130.174138
doi:10.1145/3538391,arxiv:1005.1601
doi:10.1145/3538391,arxiv:1508.03061
doi:10.1145/3538391,arxiv:2002.08533
doi:10.1145/3538391,doi:10.1017/cbo9780511804090
doi:10.1145/3538391,doi:10.1109/focs.2019.00077
doi:10.1145/3538391,doi:10.1145/28395.28404
doi:10.1145/3538391,doi:10.1145/3055399.3055472
doi:10.1145/3563313,doi:10.1145/3009837.3009884
doi:10.1145/3563820,arxiv:1210.6893
doi:10.1145/3563820,arxiv:1602.04353
doi:10.1145/3563820,doi:10.1137/s0097539700376676
doi:10.1145/3564246.3585232,arxiv:1201.1214
doi:10.1145/3564246.3585232,arxiv:1701.04521
doi:10.1145/3564246.3585232,arxiv:1710.05017
doi:10.1145/3568163,arxiv:0704.1678
doi:10.1145/3570637,doi:10.1017/cbo9780511804090
doi:10.1145/3570637,doi:10.1098/rspa.2010.0301
doi:10.1145/3570637,doi:10.1145/3357713.3384269
doi:10.1145/357073.357079,doi:10.1145/322123.322137
doi:10.1145/3571194,doi:10.1017/s0956796818000151
doi:10.1145/3571213,arxiv:2007.06421
doi:10.1145/3571213,doi:10.1007/978-3-031-13185-1_17
doi:10.1145/3571213,doi:10.1145/343369.343378
doi:10.1145/3571222,doi:10.1007/978-3-030-72019-3_6
doi:10.1145/3571222,doi:10.1017/s0956796818000151
doi:10.1145/3571222,doi:10.1145/3456877
doi:10.1145/3571222,doi:10.1145/3519939.3523713
doi:10.1145/3571265,arxiv:1405.4028
doi:10.1145/3582267,doi:10.1007/bfb0000474
doi:10.1145/3582267,doi:10.1145/3338112
doi:10.1145/3582267,doi:10.1145/333979.333989
doi:10.1145/3589986,arxiv:quant-ph/0511200
doi:10.1145/3589986,arxiv:quant-ph/0703237
doi:10.1145/3589986,doi:10.4086/toc.2005.v001a001
doi:10.1145/3591222,doi:10.1109/icnp55882.2022.9940333
doi:10.1145/3591222,doi:10.1145/177492.177725
doi:10.1145/3591265,doi:10.1017/s0956796818000151
doi:10.1145/3591283,arxiv:1505.02298
doi:10.1145/3591283,arxiv:1706.08007
doi:10.1145/3591283,doi:10.1017/s0956796818000151
doi:10.1145/3591283,doi:10.1145/3158141
doi:10.1145/3591283,doi:10.1145/3462205
doi:10.1145/3604610,doi:10.1145/186025.186051
doi:10.1145/3604610,doi:10.1145/876638.876643
doi:10.1145/3611643.3613860,doi:10.1145/2049697.2049700
doi:10.1145/3618260.3649603,arxiv:2105.00801
doi:10.1145/3618260.3649603,arxiv:2210.05138
doi:10.1145/3618260.3649616,arxiv:1209.2408
doi:10.1145/3618260.3649616,arxiv:1404.3820
doi:10.1145/3618260.3649616,arxiv:1412.8746
doi:10.1145/3618260.3649616,arxiv:1911.06738
doi:10.1145/3618260.3649616,arxiv:2205.07175
doi:10.1145/3618260.3649616,doi:10.1016/j.apal.2008.04.001
doi:10.1145/3618260.3649616,doi:10.1145/3519935.3520025
doi:10.1145/3618260.3649665,arxiv:2008.07003
doi:10.1145/3618260.3649665,doi:10.1103/physrevresearch.4.023237
doi:10.1145/3618260.3649665,doi:10.1145/167088.167097
doi:10.1145/3618260.3649665,doi:10.1145/2897518.2897644
doi:10.1145/3618260.3649665,doi:10.1145/502090.502097
doi:10.1145/3618260.3649690,doi:10.1063/5.0113731
doi:10.1145/3618260.3649690,doi:10.1145/2491533.2491549
doi:10.1145/3618260.3649690,doi:10.4230/lipics.icalp.2018.91
doi:10.1145/3618260.3649784,doi:10.1145/174130.174138
doi:10.1145/3618260.3649784,doi:10.1145/6490.6503
doi:10.1145/3622820,doi:10.1017/s0956796818000151
doi:10.1145/3632844,doi:10.1007/978-3-031-13185-1_17
doi:10.1145/3632844,doi:10.1007/978-3-031-30823-9_16
doi:10.1145/3632851,doi:10.1017/s0956796818000151
doi:10.1145/3632851,doi:10.1145/3140568
doi:10.1145/3632851,doi:10.1145/3341709
doi:10.1145/3632863,doi:10.1017/s0956796818000151
doi:10.1145/3632875,doi:10.1007/978-3-030-45237-7_10
doi:10.1145/3632875,doi:10.1007/978-3-319-21668-3_6
doi:10.1145/3632875,doi:10.1007/978-3-319-99725-4_4
doi:10.1145/3632875,doi:10.1007/s10817-016-9372-6
doi:10.1145/3632875,doi:10.1145/1066100.1066102
doi:10.1145/3632875,doi:10.1145/3140568
doi:10.1145/3632875,doi:10.1145/3158098
doi:10.1145/3632875,doi:10.1145/3158141
doi:10.1145/3632875,doi:10.1145/3192366.3192414
doi:10.1145/3632875,doi:10.1145/3290359
doi:10.1145/3632877,doi:10.1145/3158114
doi:10.1145/3632900,doi:10.1007/978-3-030-79876-5_37
doi:10.1145/3632900,doi:10.1145/322186.322198
doi:10.1145/3632902,arxiv:2104.11050
doi:10.1145/3632902,doi:10.1007/978-3-030-72019-3_6
doi:10.1145/3632902,doi:10.1017/s0956796818000151
doi:10.1145/3632902,doi:10.2168/lmcs-11(3:19)2015
doi:10.1145/3632906,doi:10.1007/978-3-031-37703-7_15
doi:10.1145/3632906,doi:10.46298/lmcs-19(2:13)2023
doi:10.1145/3632907,arxiv:1603.06850
doi:10.1145/3632907,doi:10.1007/978-3-030-59152-6_18
doi:10.1145/3632907,doi:10.1007/978-3-031-37703-7_2
doi:10.1145/3632907,doi:10.1145/2103621.2103674
doi:10.1145/3632907,doi:10.1145/2338626.2338632
doi:10.1145/3632907,doi:10.1145/3290362
doi:10.1145/3632907,doi:10.1145/3498707
doi:10.1145/3632907,doi:10.1145/357073.357079
doi:10.1145/3649821,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/3649821,doi:10.1145/2049697.2049700
doi:10.1145/3649821,doi:10.1145/3338112
doi:10.1145/3649821,doi:10.1145/3582267
doi:10.1145/3661814.3662072,arxiv:1704.01914
doi:10.1145/3661814.3662072,arxiv:1704.01937
doi:10.1145/3661814.3662072,doi:10.1137/s0097539700376676
doi:10.1145/3661814.3662072,doi:10.2168/lmcs-8(1:7)2012
doi:10.1145/3661814.3662072,doi:10.46298/theoretics.23.2
doi:10.1145/3674635,doi:10.1017/s0956796818000151
doi:10.1145/3689720,doi:10.1145/2049697.2049700
doi:10.1145/3689720,doi:10.1145/3338112
doi:10.1145/3689720,doi:10.1145/3477082
doi:10.1145/3689720,doi:10.1145/3649821
doi:10.1145/3689753,doi:10.1017/s0956796818000151
doi:10.1145/3689753,doi:10.1145/3158122
doi:10.1145/3689753,doi:10.1145/3371105
doi:10.1145/3689753,doi:10.1145/3674635
doi:10.1145/3689801,arxiv:2306.10009
doi:10.1145/3689801,doi:10.1145/1066100.1066102
doi:10.1145/3689801,doi:10.1145/322186.322198
doi:10.1145/3704632,arxiv:1701.02162
doi:10.1145/3704632,arxiv:1802.09263
doi:10.1145/3704632,doi:10.1007/978-981-19-9601-6_6
doi:10.1145/3704632,doi:10.1145/333979.333989
doi:10.1145/3704879,doi:10.1017/s0956796818000151
doi:10.1145/3704879,doi:10.1145/2160910.2160911
doi:10.1145/3704879,doi:10.1145/2187671.2187678
doi:10.1145/3704879,doi:10.1145/3571194
doi:10.1145/3715751,doi:10.1145/3519939.3523713
doi:10.1145/3716505,arxiv:1405.4028
doi:10.1145/3716505,doi:10.1007/978-3-031-37703-7_10
doi:10.1145/3716505,doi:10.1145/3462205
doi:10.1145/3717823.3718198,arxiv:0902.1866
doi:10.1145/3717823.3718198,arxiv:1905.00091
doi:10.1145/3717823.3718198,doi:10.4230/lipics.ccc.2020.37
doi:10.1145/3717823.3718224,arxiv:1612.01817
doi:10.1145/3717823.3718224,arxiv:2106.00875
doi:10.1145/3717823.3718224,arxiv:2310.17762
doi:10.1145/3717823.3718224,doi:10.1016/s0019-9958(82)90382-5
doi:10.1145/3717823.3718224,doi:10.1145/258533.258590
doi:10.1145/3717823.3718300,arxiv:1608.04355
doi:10.1145/3717823.3718300,arxiv:1803.00904
doi:10.1145/3717823.3718300,doi:10.1109/focs.2017.12
doi:10.1145/3717823.3718300,doi:10.1145/2746539.2746609
doi:10.1145/3720436,doi:10.1145/3611643.3613860
doi:10.1145/3720446,arxiv:1204.3513
doi:10.1145/3720446,arxiv:1807.08137
doi:10.1145/3720446,doi:10.1007/978-3-031-27481-7_12
doi:10.1145/3720446,doi:10.1145/3434289
doi:10.1145/3720447,arxiv:1303.2489
doi:10.1145/3720447,arxiv:2405.10661
doi:10.1145/3720447,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/3720447,doi:10.1145/2160910.2160911
doi:10.1145/3720447,doi:10.1145/2491956.2462169
doi:10.1145/3720447,doi:10.1145/2594291.2594325
doi:10.1145/3720447,doi:10.1145/3158098
doi:10.1145/3720447,doi:10.1145/3158141
doi:10.1145/3720447,doi:10.1145/357073.357079
doi:10.1145/3720509,arxiv:1204.3513
doi:10.1145/3720525,doi:10.1017/s0956796818000151
doi:10.1145/3720525,doi:10.1145/3477082
doi:10.1145/3720525,doi:10.1145/3632851
doi:10.1145/3729284,doi:10.1017/s0956796818000151
doi:10.1145/3729284,doi:10.1145/3477082
doi:10.1145/3729284,doi:10.1145/3571194
doi:10.1145/3729284,doi:10.1145/3591265
doi:10.1145/3729284,doi:10.1145/3632851
doi:10.1145/3729289,doi:10.1017/s0956796818000151
doi:10.1145/3729289,doi:10.1145/3462205
doi:10.1145/3729333,arxiv:1505.02298
doi:10.1145/3729333,doi:10.1017/s0956796818000151
doi:10.1145/3729333,doi:10.1145/3462205
doi:10.1145/3729333,doi:10.1145/3485522
doi:10.1145/3729333,doi:10.1145/3591283
doi:10.1145/373243.375719,doi:10.1137/0207005
doi:10.1145/3732933,doi:10.1007/978-3-030-72013-1_26
doi:10.1145/3732933,doi:10.1007/s10009-024-00773-y
doi:10.1145/3732933,doi:10.1145/1889997.1890000
doi:10.1145/3747512,doi:10.1145/177492.177725
doi:10.1145/3747515,doi:10.1017/s0956796818000151
doi:10.1145/3747515,doi:10.1145/3158115
doi:10.1145/3747515,doi:10.1145/3632851
doi:10.1145/3763091,doi:10.1145/3477082
doi:10.1145/3763091,doi:10.1145/3632877
doi:10.1145/3763130,arxiv:2301.07208
doi:10.1145/3763130,arxiv:2304.12588
doi:10.1145/3763130,doi:10.1007/978-3-031-13185-1_17
doi:10.1145/3763130,doi:10.1007/978-3-031-30823-9_16
doi:10.1145/3763130,doi:10.1007/978-3-031-37703-7_15
doi:10.1145/3763130,doi:10.1145/3571213
doi:10.1145/3763130,doi:10.1145/3632844
doi:10.1145/3763130,doi:10.46298/lmcs-19(2:13)2023
doi:10.1145/3763148,arxiv:1302.1737
doi:10.1145/3763148,doi:10.1007/978-3-030-79876-5_37
doi:10.1145/3763148,doi:10.1109/tase49443.2020.00023
doi:10.1145/3763151,doi:10.1017/s0956796818000151
doi:10.1145/3763151,doi:10.1145/2049697.2049700
doi:10.1145/3763151,doi:10.1145/3290379
doi:10.1145/3763151,doi:10.1145/3571194
doi:10.1145/3763151,doi:10.1145/3591265
doi:10.1145/3763151,doi:10.1145/3632902
doi:10.1145/3763151,doi:10.1145/3729289
doi:10.1145/3763151,doi:10.2168/lmcs-11(3:19)2015
doi:10.1145/3770083,doi:10.1007/978-3-030-72019-3_6
doi:10.1145/3770083,doi:10.1145/3456877
doi:10.1145/3770083,doi:10.1145/3519939.3523713
doi:10.1145/3776648,doi:10.1007/978-3-030-72019-3_6
doi:10.1145/3776648,doi:10.1145/3571222
doi:10.1145/3776648,doi:10.1145/3649821
doi:10.1145/3776651,arxiv:2503.04512
doi:10.1145/3776651,doi:10.1017/s0956796818000151
doi:10.1145/3776651,doi:10.1145/293347.293350
doi:10.1145/3776651,doi:10.1145/3649821
doi:10.1145/3776651,doi:10.1145/3674635
doi:10.1145/3776651,doi:10.1145/3689753
doi:10.1145/3776651,doi:10.1145/3729284
doi:10.1145/3776651,doi:10.1145/6490.6494
doi:10.1145/3776671,arxiv:1303.2489
doi:10.1145/3776671,arxiv:2405.10661
doi:10.1145/3776671,doi:10.1007/978-3-540-30538-5_9
doi:10.1145/3776671,doi:10.1016/j.scico.2010.07.004
doi:10.1145/3776671,doi:10.1145/2491956.2462169
doi:10.1145/3776671,doi:10.1145/2594291.2594325
doi:10.1145/3776671,doi:10.1145/3158098
doi:10.1145/3776671,doi:10.1145/3158141
doi:10.1145/3776671,doi:10.1145/357073.357079
doi:10.1145/3776671,doi:10.1145/3632875
doi:10.1145/3776671,doi:10.1145/3720447
doi:10.1145/3776688,doi:10.1145/3211968
doi:10.1145/3776688,doi:10.1145/3338112
doi:10.1145/3776688,doi:10.1145/3582267
doi:10.1145/3776688,doi:10.1145/3689720
doi:10.1145/3776705,doi:10.1017/s0956796818000151
doi:10.1145/3776707,arxiv:1907.13263
doi:10.1145/3776707,doi:10.1145/333979.333989
doi:10.1145/3776707,doi:10.1145/3498721
doi:10.1145/3776707,doi:10.1145/3582267
doi:10.1145/3776712,doi:10.1007/978-3-030-72019-3_6
doi:10.1145/3776712,doi:10.1007/978-3-031-27481-7_12
doi:10.1145/3776712,doi:10.1007/978-3-031-38499-8_10
doi:10.1145/3776712,doi:10.1145/167088.167097
doi:10.1145/3776712,doi:10.1145/3456877
doi:10.1145/3778166,arxiv:2106.00875
doi:10.1145/3778166,arxiv:2303.06802
doi:10.1145/3778166,arxiv:2310.17762
doi:10.1145/3778166,arxiv:cs/0504048
doi:10.1145/3778166,doi:10.1016/j.ipl.2005.03.009
doi:10.1145/3778166,doi:10.1016/s0019-9958(82)90382-5
doi:10.1145/3778166,doi:10.1017/cbo9780511804090
doi:10.1145/3778166,doi:10.1137/s0097539794268315
doi:10.1145/3778166,doi:10.1145/258533.258590
doi:10.1145/3778166,doi:10.1145/3717823.3718224
doi:10.1145/3778166,doi:10.1145/6490.6503
doi:10.1145/3786762,doi:10.1017/s0956796818000151
doi:10.1145/3786762,doi:10.1145/3622820
doi:10.1145/3786762,doi:10.1145/3632851
doi:10.1145/3786762,doi:10.1145/3632863
doi:10.1145/3796220,arxiv:2311.05913
doi:10.1145/3798202,doi:10.1007/978-3-540-73368-3_52
doi:10.1145/3798268,arxiv:2409.05794
doi:10.1145/3798268,arxiv:2508.14532
doi:10.1145/3828679,arxiv:2503.04512
doi:10.1145/3828679,doi:10.1017/s0956796818000151
doi:10.1145/3828679,doi:10.1145/3674635
doi:10.1145/3828679,doi:10.1145/3689753
