id,citekey,doi,arxiv_id,title,authors,n_authors,year,venue,venue_short,venue_tier,cited_by_count,categories,n_categories,arxiv_categories,status,reason,priority,sources,discovered_via,snowball_depth,first_seen,url,pdf_url,abstract
doi:10.1145/2559903,,10.1145/2559903,,Nonuniform ACC Circuit Lower Bounds,Ryan Williams,1,2014,Journal of the ACM,JACM,target,84,circuit-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1145/2559903,,"The class ACC consists of circuit families with constant depth over unbounded fan-in AND, OR, NOT, and MOD m gates, where m > 1 is an arbitrary constant. We prove the following. ---NEXP, the class of languages accepted in nondeterministic exponential time, does not have nonuniform ACC circuits of polynomial size. The size lower bound can be slightly strengthened to quasipolynomials and other less natural functions. ---E NP , the class of languages recognized in 2 O(n) time with an NP oracle, doesn’t have nonuniform ACC circuits of 2 n o(1) size. The lower bound gives an exponential size-depth tradeoff: for every d, m there is a δ > 0 such that E NP doesn’t have depth- d ACC circuits of size 2 n δ with MOD m gates. Previously, it was not known whether EXP NP had depth-3 polynomial-size circuits made out of only MOD 6 gates. The high-level strategy is to design faster algorithms for the circuit satisfiability problem over ACC circuits, then prove that such algorithms entail these lower bounds. The algorithms combine known properties of ACC with fast rectangular matrix multiplication and dynamic programming, while the second step requires a strengthening of the author’s prior work."
doi:10.1007/s00493-014-3078-3,,10.1007/s00493-014-3078-3,,The communication complexity of addition,Emanuele Viola,1,2014,Combinatorica,Combinatorica,other,21,communication-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1007/s00493-014-3078-3,http://link.springer.com/content/pdf/10.1007/s00493-014-3078-3.pdf,
arxiv:1309.0249,oliveira2013algorithms,,1309.0249,Algorithms versus Circuit Lower Bounds,Igor C. Oliveira,1,2013,arXiv,arXiv,other,0,circuit-complexity; derandomization,2,cs.CC; cs.DM; cs.DS,candidate,,,arxiv,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/1309.0249v1,https://arxiv.org/pdf/1309.0249v1,"Different techniques have been used to prove several transference theorems of the form ""nontrivial algorithms for a circuit class C yield circuit lower bounds against C"". In this survey we revisit many of these results. We discuss how circuit lower bounds can be obtained from derandomization, compression, learning, and satisfiability algorithms. We also cover the connection between circuit lower bounds and useful properties, a notion that turns out to be fundamental in the context of these transference theorems. Along the way, we obtain a few new results, simplify several proofs, and show connections involving different frameworks. We hope that our presentation will serve as a self-contained introduction for those interested in pursuing research in this area."
arxiv:1302.3308,kumar2013arithmetic,10.1007/978-3-642-39206-1_56,1302.3308,Arithmetic Circuit Lower Bounds via MaxRank,Mrinal Kumar; Gaurav Maheshwari; Jayalal Sarma M. N,3,2013,"Automata, Languages, and Programming",ICALP,target,0,algebraic-complexity; circuit-complexity,2,cs.CC,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/1302.3308v1,https://arxiv.org/pdf/1302.3308v1,"We introduce the polynomial coefficient matrix and identify maximum rank of this matrix under variable substitution as a complexity measure for multivariate polynomials. We use our techniques to prove super-polynomial lower bounds against several classes of non-multilinear arithmetic circuits. In particular, we obtain the following results : As our main result, we prove that any homogeneous depth-3 circuit for computing the product of $d$ matrices of dimension $n \times n$ requires $Ω(n^{d-1}/2^d)$ size. This improves the lower bounds by Nisan and Wigderson(1995) when $d=ω(1)$. There is an explicit polynomial on $n$ variables and degree at most $\frac{n}{2}$ for which any depth-3 circuit $C$ of product dimension at most $\frac{n}{10}$ (dimension of the space of affine forms feeding into each product gate) requires size $2^{Ω(n)}$. This generalizes the lower bounds against diagonal circuits proved by Saxena(2007). Diagonal circuits are of product dimension 1. We prove a $n^{Ω(\log n)}$ lower bound on the size of product-sparse formulas. By definition, any multilinear formula is a product-sparse formula. Thus, our result extends the known super-polynomial lower bounds on the size of multilinear formulas by Raz(2006). We prove a $2^{Ω(n)}$ lower bound on the size of partitioned arithmetic branching programs. This result extends the known exponential lower bound on the size of ordered arithmetic branching programs given by Jansen(2008)."
doi:10.1145/2491533.2491549,,10.1145/2491533.2491549,,Guest column,Dorit Aharonov; Itai Arad; Thomas Vidick,3,2013,ACM SIGACT News,,unknown,79,hardness-of-approximation,1,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/2491533.2491549,,"The classical PCP theorem is arguably the most important achievement of classical complexity theory in the past quarter century. In recent years, researchers in quantum computational complexity have tried to identify approaches and develop tools that address the question: does a quantum version of the PCP theorem hold? The story of this study starts with classical complexity and takes unexpected turns providing fascinating vistas on the foundations of quantum mechanics and multipartite entanglement, topology and the so-called phenomenon of topological order, quantum error correction, information theory, and much more; it raises questions that touch upon some of the most fundamental issues at the heart of our understanding of quantum mechanics. At this point, the jury is still out as to whether or not such a theorem holds. This survey aims to provide a snapshot of the status in this ongoing story, tailored to a general theory-of-CS audience."
doi:10.1017/cbo9780511804090,,10.1017/cbo9780511804090,,Computational Complexity,Sanjeev Arora; Boaz Barak,2,2009,,,unknown,1452,average-case; circuit-complexity; communication-complexity; derandomization; hardness-of-approximation; interactive-proofs; proof-complexity; space-complexity,8,,candidate,,,crossref,snowball:backward:li2023symmetric,1,2026-08-10,https://doi.org/10.1017/cbo9780511804090,,"This beginning graduate textbook describes both recent achievements and classical results of computational complexity theory. Requiring essentially no background apart from mathematical maturity, the book can be used as a reference for self-study for anyone interested in complexity, including physicists, mathematicians, and other scientists, as well as a textbook for a variety of courses and seminars. More than 300 exercises are included with a selected hint set. The book starts with a broad introduction to the field and progresses to advanced results. Contents include: definition of Turing machines and basic time and space complexity classes, probabilistic algorithms, interactive proofs, cryptography, quantum computation, lower bounds for concrete computational models (decision trees, communication complexity, constant depth, algebraic and monotone circuits, proof complexity), average-case complexity and hardness amplification, derandomization and pseudorandom constructions, and the PCP theorem."
doi:10.1109/focs.2009.55,,10.1109/focs.2009.55,0904.2759,Span Programs and Quantum Query Complexity: The General Adversary Bound Is Nearly Tight for Every Boolean Function,Ben W. Reichardt,1,2009,2009 IEEE 50th Annual Symposium on Foundations of Computer Science (FOCS),FOCS,target,49,quantum-complexity; query-complexity,2,,candidate,,,crossref; arxiv,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1109/focs.2009.55,https://arxiv.org/pdf/0904.2759v1,"The general adversary bound is a semi-definite program (SDP) that lower-bounds the quantum query complexity of a function. We turn this lower bound into an upper bound, by giving a quantum walk algorithm based on the dual SDP that has query complexity at most the general adversary bound, up to a logarithmic factor. In more detail, the proof has two steps, each based on ""span programs,"" a certain linear-algebraic model of computation. First, we give an SDP that outputs for any boolean function a span program computing it that has optimal ""witness size."" The optimal witness size is shown to coincide with the general adversary lower bound. Second, we give a quantum algorithm for evaluating span programs with only a logarithmic query overhead on the witness size. The first result is motivated by a quantum algorithm for evaluating composed span programs. The algorithm is known to be optimal for evaluating a large class of formulas. The allowed gates include all constant-size functions for which there is an optimal span program. So far, good span programs have been found in an ad hoc manner, and the SDP automates this procedure. Surprisingly, the SDP's value equals the general adversary bound. A corollary is an optimal quantum algorithm for evaluating ""balanced"" formulas over any finite boolean gate set. The second result extends span programs' applicability beyond the formula evaluation problem. A strong universality result for span programs follows. A good quantum query algorithm for a problem implies a good span program, and vice versa. Although nearly tight, this equivalence is nontrivial. Span programs are a promising model for developing more quantum algorithms."
doi:10.1145/1754399.1754401,,10.1145/1754399.1754401,,Polylogarithmic independence fools AC 0 circuits,Mark Braverman,1,2008,Journal of the ACM,JACM,target,42,circuit-complexity,1,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/1754399.1754401,,"We prove that poly-sized AC 0 circuits cannot distinguish a polylogarithmically independent distribution from the uniform one. This settles the 1990 conjecture by Linial and Nisan [1990]. The only prior progress on the problem was by Bazzi [2007], who showed that O (log 2 n )-independent distributions fool poly-size DNF formulas. [Razborov 2008] has later given a much simpler proof for Bazzi's theorem."
doi:10.1007/s00037-006-0212-7,,10.1007/s00037-006-0212-7,quant-ph/0501057,THE QUANTUM ADVERSARY METHOD AND CLASSICAL FORMULA SIZE LOWER BOUNDS,Sophie Laplante; Troy Lee; Mario Szegedy,3,2006,computational complexity,CC,target,25,circuit-complexity; quantum-complexity; query-complexity,3,,candidate,,,crossref; arxiv,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1007/s00037-006-0212-7,https://link.springer.com/content/pdf/10.1007/s00037-006-0212-7.pdf,"We introduce two new complexity measures for Boolean functions, or more generally for functions of the form f:S->T. We call these measures sumPI and maxPI. The quantity sumPI has been emerging through a line of research on quantum query complexity lower bounds via the so-called quantum adversary method [Amb02, Amb03, BSS03, Zha04, LM04], culminating in [SS04] with the realization that these many different formulations are in fact equivalent. Given that sumPI turns out to be such a robust invariant of a function, we begin to investigate this quantity in its own right and see that it also has applications to classical complexity theory. As a surprising application we show that sumPI^2(f) is a lower bound on the formula size, and even, up to a constant multiplicative factor, the probabilistic formula size of f. We show that several formula size lower bounds in the literature, specifically Khrapchenko and its extensions [Khr71, Kou93], including a key lemma of [Has98], are in fact special cases of our method. The second quantity we introduce, maxPI(f), is always at least as large as sumPI(f), and is derived from sumPI in such a way that maxPI^2(f) remains a lower bound on formula size. While sumPI(f) is always a lower bound on the quantum query complexity of f, this is not the case in general for maxPI(f). A strong advantage of sumPI(f) is that it has both primal and dual characterizations, and thus it is relatively easy to give both upper and lower bounds on the sumPI complexity of functions. To demonstrate this, we look at a few concrete examples, for three functions: recursive majority of three, a function defined by Ambainis, and the collision problem."
arxiv:quant-ph/0502070,nielsen2005geometric,10.26421/qic6.3-2,quant-ph/0502070,A geometric approach to quantum circuit lower bounds,Michael A. Nielsen,1,2005,Quantum Information and Computation,QIC,other,0,circuit-complexity; quantum-complexity,2,quant-ph,candidate,,,arxiv; crossref,arxiv:circuit lower bound,0,2026-08-10,http://arxiv.org/abs/quant-ph/0502070v1,https://arxiv.org/pdf/quant-ph/0502070v1,"What is the minimal size quantum circuit required to exactly implement a specified n-qubit unitary operation, U, without the use of ancilla qubits? We show that a lower bound on the minimal size is provided by the length of the minimal geodesic between U and the identity, I, where length is defined by a suitable Finsler metric on SU(2^n). The geodesic curves of such a metric have the striking property that once an initial position and velocity are set, the remainder of the geodesic is completely determined by a second order differential equation known as the geodesic equation. This is in contrast with the usual case in circuit design, either classical or quantum, where being given part of an optimal circuit does not obviously assist in the design of the rest of the circuit. Geodesic analysis thus offers a potentially powerful approach to the problem of proving quantum circuit lower bounds. In this paper we construct several Finsler metrics whose minimal length geodesics provide lower bounds on quantum circuit size, and give a procedure to compute the corresponding geodesic equation. We also construct a large class of solutions to the geodesic equation, which we call Pauli geodesics, since they arise from isometries generated by the Pauli group. For any unitary U diagonal in the computational basis, we show that: (a) provided the minimal length geodesic is unique, it must be a Pauli geodesic; (b) finding the length of the minimal Pauli geodesic passing from I to U is equivalent to solving an exponential size instance of the closest vector in a lattice problem (CVP); and (c) all but a doubly exponentially small fraction of such unitaries have minimal Pauli geodesics of exponential length."
doi:10.1016/j.ipl.2005.03.009,,10.1016/j.ipl.2005.03.009,,Reviewing bounds on the circuit size of the hardest functions,Gudmund Skovbjerg Frandsen; Peter Bro Miltersen,2,2005,Information Processing Letters,,unknown,10,circuit-complexity,1,,candidate,,,crossref,snowball:backward:li2023symmetric,1,2026-08-10,https://doi.org/10.1016/j.ipl.2005.03.009,,
doi:10.1145/972639.972643,,10.1145/972639.972643,,Number-theoretic constructions of efficient pseudo-random functions,Moni Naor; Omer Reingold,2,2004,Journal of the ACM,JACM,target,271,circuit-complexity; interactive-proofs,2,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/972639.972643,,"We describe efficient constructions for various cryptographic primitives in private-key as well as public-key cryptography. Our main results are two new constructions of pseudo-random functions. We prove the pseudo-randomness of one construction under the assumption that factoring (Blum integers) is hard while the other construction is pseudo-random if the decisional version of the Diffie--Hellman assumption holds. Computing the value of our functions at any given point involves two subset products. This is much more efficient than previous proposals. Furthermore, these functions have the advantage of being in TC 0 (the class of functions computable by constant depth circuits consisting of a polynomial number of threshold gates). This fact has several interesting applications. The simple algebraic structure of the functions implies additional features such as a zero-knowledge proof for statements of the form "" y = f s ( x )"" and "" y ≠ f s ( x )"" given a commitment to a key s of a pseudo-random function f s ."
doi:10.1145/502090.502097,,10.1145/502090.502097,,Quantum lower bounds by polynomials,Robert Beals; Harry Buhrman; Richard Cleve; Michele Mosca; Ronald de Wolf,5,2001,Journal of the ACM,JACM,target,326,query-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1145/502090.502097,,"We examine the number of queries to input variables that a quantum algorithm requires to compute Boolean functions on {0,1} N in the black-box model. We show that the exponential quantum speed-up obtained for partial functions (i.e., problems involving a promise on the input) by Deutsch and Jozsa, Simon, and Shor cannot be obtained for any total function: if a quantum algorithm computes some total Boolean function f with small error probability using T black-box queries, then there is a classical deterministic algorithm that computes f exactly with O ( Ts 6 ) queries. We also give asymptotically tight characterizations of T for all symmetric f in the exact, zero-error, and bounded-error settings. Finally, we give new precise bounds for AND, OR, and PARITY. Our results are a quantum extension of the so-called polynomial method, which has been successfully applied in classical complexity theory, and also a quantum extension of results by Nisan about a polynomial relationship between randomized and deterministic decision tree complexity."
doi:10.1145/258533.258590,,10.1145/258533.258590,,P = BPP if E requires exponential circuits,Russell Impagliazzo; Avi Wigderson,2,1997,the twenty-ninth annual ACM symposium,,unknown,342,derandomization,1,,candidate,,,crossref,snowball:backward:li2023symmetric,1,2026-08-10,https://doi.org/10.1145/258533.258590,,
doi:10.1137/s0097539794268315,,10.1137/s0097539794268315,,Computing Solutions Uniquely Collapses the Polynomial Hierarchy,Lane A. Hemaspaandra; Ashish V. Naik; Mitsunori Ogihara; Alan L. Selman,4,1996,SIAM Journal on Computing,SICOMP,target,46,structural,1,,candidate,,,crossref,snowball:backward:li2023symmetric,1,2026-08-10,https://doi.org/10.1137/s0097539794268315,,
doi:10.1145/195058.195134,,10.1145/195058.195134,,Natural proofs,Alexander A. Razborov; Steven Rudich,2,1994,the twenty-sixth annual ACM symposium,,unknown,48,meta-complexity,1,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/195058.195134,,
doi:10.1145/174130.174138,,10.1145/174130.174138,,"Constant depth circuits, Fourier transform, and learnability",Nathan Linial; Yishay Mansour; Noam Nisan,3,1993,Journal of the ACM,JACM,target,344,circuit-complexity,1,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/174130.174138,,
doi:10.1002/rsa.3240040203,,10.1002/rsa.3240040203,,Shrinkage of de Morgan formulae under restriction,Michael S. Paterson; Uri Zwick,2,1993,Random Structures &amp; Algorithms,,unknown,36,circuit-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1002/rsa.3240040203,,"It is shown that a random restriction leaving only a fraction ε of the input variables unassigned reduces the expected de Morgan formula size of the induced function by a factor of O ( E (5−√2)/2 ) = O (ε 1.63 ). (A de Morgan, or unate, formula is a formula over the basis {∧, ∨, ¬}.) This improves a long‐standing result of O (ε 1.5 ) by Subbotovskaya and a recent improvement to O (ε (21−√73)/8 ) = O (ε 1.55 ) by Nisan and Impagliazzo. The New exponent yields an increased lower bound of n (7−√3)/2− o (1) = Ω( n 2.63 ) for the de Morgan formula size of a function in P defined by Andreev. This is the largest formula size lower bound known, even for functions in NP. © 1993 John Wiley & Sons, Inc."
doi:10.1002/rsa.3240040202,,10.1002/rsa.3240040202,,The effect of random restrictions on formula size,Russell Impagliazzo; Noam Nisan,2,1993,Random Structures &amp; Algorithms,,unknown,34,circuit-complexity,1,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1002/rsa.3240040202,,"We consider the formula size complexity of boolean functions over the base consisting of ∧, ∨, and ¬ gates. In 1961 Subbotovskaya proved that, for any boolean function on n variables, setting all but a randomly chosen ε n variables to randomly chosen constants, reduces the expected complexity of the induced function by at least a factor. This fact was used by Subbotovskaya to derive a lower bound of Ω( n 1.5 ) for the formula size of the parity function, and more recently by Andreev who exhibited at lower bound of Ω C ( n 2.5 /log O (1) ( n )) for a function in P . We present the first improvement of Subbotovskaya's result, showing that the expected formual complexity of a function restricted as above is at most an O (ε γ ) franction of its original complexity, for magnified image This allows us to give an improved lower bound of Ω( n 2.556... ) for Andreev's function. At the time of discovery, this was the best formula lower bound known for any function in NP. © 1993 John Wiley & Sons, Inc."
doi:10.1016/0022-0000(92)90047-m,,10.1016/0022-0000(92)90047-m,,"Multiparty protocols, pseudorandom generators for logspace, and time-space trade-offs",László Babai; Noam Nisant; Márió Szegedy,3,1992,Journal of Computer and System Sciences,JCSS,other,139,derandomization; space-complexity,2,,candidate,,,crossref,snowball:backward:kabanets2020algorithms,1,2026-08-10,https://doi.org/10.1016/0022-0000(92)90047-m,,
doi:10.1145/28395.28404,,10.1145/28395.28404,,Algebraic methods in the theory of lower bounds for Boolean circuit complexity,R. Smolensky,1,1987,the nineteenth annual ACM conference,,unknown,369,circuit-complexity,1,,candidate,,,crossref,snowball:backward:parham2025quantum,1,2026-08-10,https://doi.org/10.1145/28395.28404,,
doi:10.1145/6490.6503,,10.1145/6490.6503,,How to construct random functions,Oded Goldreich; Shafi Goldwasser; Silvio Micali,3,1986,Journal of the ACM,JACM,target,1391,average-case; derandomization,2,,candidate,,,crossref,snowball:backward:li2023symmetric,1,2026-08-10,https://doi.org/10.1145/6490.6503,,"A constructive theory of randomness for functions, based on computational complexity, is developed, and a pseudorandom function generator is presented. This generator is a deterministic polynomial-time algorithm that transforms pairs ( g , r ), where g is any one-way function and r is a random k -bit string, to polynomial-time computable functions ƒ r : {1, ... , 2 k } → {1, ... , 2 k }. These ƒ r 's cannot be distinguished from random functions by any probabilistic polynomial-time algorithm that asks and receives the value of a function at arguments of its choice. The result has applications in cryptography, random constructions, and complexity theory."
doi:10.1016/s0019-9958(82)90382-5,,10.1016/s0019-9958(82)90382-5,,Circuit-size lower bounds and non-reducibility to sparse sets,R. Kannan,1,1982,Information and Control,,unknown,114,structural,1,,candidate,,,crossref,snowball:backward:li2023symmetric,1,2026-08-10,https://doi.org/10.1016/s0019-9958(82)90382-5,,
